id,key,value,type
2468718678,postcode,SO16 4QX,addr
2468718678,housenumber,8a,addr
2468728761,entrance,yes,regular
2468728761,city,Southampton,addr
2468728761,street,Pendle Close,addr
2468728761,country,GB,addr
2468728761,postcode,SO16 4QT,addr
2468728761,housenumber,1a,addr
2468728762,entrance,yes,regular
2468728762,city,Southampton,addr
2468728762,street,Pendle Close,addr
2468728762,country,GB,addr
2468728762,postcode,SO16 4QT,addr
2468728762,housenumber,8a,addr
2468732272,entrance,yes,regular
2468732272,city,Southampton,addr
2468732272,street,Bleaklow Close,addr
2468732272,country,GB,addr
2468732272,postcode,SO16 4QR,addr
2468732272,housenumber,1a,addr
2468735024,entrance,yes,regular
2468735024,city,Southampton,addr
2468735024,street,Bleaklow Close,addr
2468735024,country,GB,addr
2468735024,postcode,SO16 4QR,addr
2468735024,housenumber,8a,addr
2468747295,name,Pennine House,regular
2468747295,entrance,yes,regular
2468747295,city,Southampton,addr
2468747295,street,Pennine Road,addr
2468747295,country,GB,addr
2468747295,postcode,SO16 4RA,addr
2468747295,housenumber,7;8;9,addr
2468747301,name,Pennine House,regular
2468747301,entrance,yes,regular
2468747301,city,Southampton,addr
2468747301,street,Pennine Road,addr
2468747301,country,GB,addr
2468747301,postcode,SO16 4RA,addr
2468747301,housenumber,13;14;15,addr
2468747307,name,Pennine House,regular
2468747307,entrance,yes,regular
2468747307,city,Southampton,addr
2468747307,street,Pennine Road,addr
2468747307,country,GB,addr
2468747307,postcode,SO16 4RA,addr
2468747307,housenumber,16;17;18,addr
2468747313,name,Pennine House,regular
2468747313,entrance,yes,regular
2468747313,city,Southampton,addr
2468747313,street,Pennine Road,addr
2468747313,country,GB,addr
2468747313,postcode,SO16 4RA,addr
2468747313,housenumber,10;11;12,addr
2468747318,name,Pennine House,regular
2468747318,entrance,yes,regular
2468747318,city,Southampton,addr
2468747318,street,Pennine Road,addr
2468747318,country,GB,addr
2468747318,postcode,SO16 4RA,addr
2468747318,housenumber,4;5;6,addr
2468747324,name,Pennine House,regular
2468747324,entrance,yes,regular
2468747324,city,Southampton,addr
2468747324,street,Pennine Road,addr
2468747324,country,GB,addr
2468747324,postcode,SO16 4RA,addr
2468747324,housenumber,1;2;3,addr
2468756359,entrance,yes,regular
2468756359,city,Southampton,addr
2468756359,street,Castleshaw Close,addr
2468756359,country,GB,addr
2468756359,postcode,SO16 4QP,addr
2468756359,housenumber,1a,addr
2468756360,entrance,yes,regular
2468756360,city,Southampton,addr
2468756360,street,Castleshaw Close,addr
2468756360,country,GB,addr
2468756360,postcode,SO16 4QP,addr
2468756360,housenumber,8a,addr
2468759259,entrance,yes,regular
2468759259,city,Southampton,addr
2468759259,street,Hameldon Close,addr
2468759259,country,GB,addr
2468759259,postcode,SO16 4QL,addr
2468759259,housenumber,1a,addr
2468759260,entrance,yes,regular
2468759260,city,Southampton,addr
2468759260,street,Hameldon Close,addr
2468759260,country,GB,addr
2468759260,postcode,SO16 4QL,addr
2468759260,housenumber,8a,addr
2469927816,name,Penrith Court,regular
2469927816,entrance,yes,regular
2469990558,ref,SO17 447D,regular
2469990558,amenity,post_box,regular
2469990558,operator,Royal Mail,regular
2469990558,royal_cypher,EIIR,regular
2469990558,type,pillar,post_box
2469990558,collection_plate,CP1D,regular
2469990558,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2470002968,entrance,yes,regular
2470009419,entrance,yes,regular
2470009419,city,Southampton,addr
2470009419,street,St Denys Road,addr
2470009419,country,GB,addr
2470009419,postcode,SO17 2FQ,addr
2470009419,housenumber,124a,addr
2470012176,entrance,yes,regular
2470012176,city,Southampton,addr
2470012176,street,St Denys Road,addr
2470012176,country,GB,addr
2470012176,postcode,SO17 2FS,addr
2470012176,housename,First Floor Flat,addr
2470012176,housenumber,99,addr
2470012274,entrance,yes,regular
2470021311,entrance,yes,regular
2470021962,entrance,yes,regular
2470021962,city,Southampton,addr
2470021962,street,St Denys Road,addr
2470021962,country,GB,addr
2470021962,postcode,SO17 2FN,addr
2470021962,housename,First Floor FLat,addr
2470021962,housenumber,67a,addr
2470022798,entrance,yes,regular
2470022798,city,Southampton,addr
2470022798,street,St Denys Road,addr
2470022798,country,GB,addr
2470022798,postcode,SO17 2FN,addr
2470022798,housename,Ground Floor Flat,addr
2470022798,housenumber,67a,addr
2470023298,entrance,yes,regular
2470023298,city,Southampton,addr
2470023298,street,St Denys Road,addr
2470023298,country,GB,addr
2470023298,postcode,SO17 2FN,addr
2470023298,housename,First Floor Flat,addr
2470023298,housenumber,67,addr
2470024240,entrance,yes,regular
2470024240,city,Southampton,addr
2470024240,street,St Denys Road,addr
2470024240,country,GB,addr
2470024240,postcode,SO17 2FN,addr
2470024240,housename,Ground Floor Flat,addr
2470024240,housenumber,67,addr
2470024744,entrance,yes,regular
2470024744,city,Southampton,addr
2470024744,street,St Denys Road,addr
2470024744,country,GB,addr
2470024744,postcode,SO17 2FN,addr
2470024744,housename,Lower Ground Floor Flat,addr
2470024744,housenumber,67,addr
2470025939,entrance,yes,regular
2470025939,city,Southampton,addr
2470025939,street,St Denys Road,addr
2470025939,country,GB,addr
2470025939,postcode,SO17 2FN,addr
2470025939,housename,Basement Flat,addr
2470025939,housenumber,71b,addr
2470028519,entrance,yes,regular
2470030064,entrance,yes,regular
2470030064,city,Southampton,addr
2470030064,street,St Denys Road,addr
2470030064,country,GB,addr
2470030064,postcode,SO17 2FS,addr
2470030064,housename,Ground Floor Flat,addr
2470030064,housenumber,85a,addr
2470030765,entrance,yes,regular
2470030765,city,Southampton,addr
2470030765,street,St Denys Road,addr
2470030765,country,GB,addr
2470030765,postcode,SO17 2FS,addr
2470030765,housename,Top Flat,addr
2470030765,housenumber,85b,addr
2470031409,entrance,yes,regular
2470036152,entrance,yes,regular
2470036152,city,Southampton,addr
2470036152,street,St Denys Road,addr
2470036152,country,GB,addr
2470036152,postcode,SO17 2FS,addr
2470036152,housename,Ground Floor Flat,addr
2470036152,housenumber,109,addr
2470037712,entrance,yes,regular
2470037712,city,Southampton,addr
2470037712,street,St Denys Road,addr
2470037712,country,GB,addr
2470037712,postcode,SO17 2FS,addr
2470037712,housename,Upper Flat,addr
2470037712,housenumber,109,addr
2470040451,entrance,yes,regular
2470040451,city,Southampton,addr
2470040451,street,St Denys Road,addr
2470040451,country,GB,addr
2470040451,postcode,SO17 2FS,addr
2470040451,housenumber,111a,addr
2470042010,entrance,yes,regular
2470666631,highway,traffic_signals,regular
2470666636,highway,traffic_signals,regular
2470666646,highway,traffic_signals,regular
2470666648,highway,traffic_signals,regular
2470666652,highway,traffic_signals,regular
2470666652,crossing,traffic_signals,regular
2470666653,highway,crossing,regular
2470666653,crossing,traffic_signals,regular
2470666657,bench,yes,regular
2470666657,source,Dashcam survey;Bing Imagery,regular
2470666657,highway,bus_stop,regular
2470666657,shelter,yes,regular
2470666657,tactile_paving,no,regular
2470666658,name,Esso,regular
2470666658,brand,Esso,regular
2470666658,amenity,fuel,regular
2470666658,diesel,yes,fuel
2470666658,octane_95,yes,fuel
2470666659,highway,traffic_signals,regular
2470666659,crossing,traffic_signals,regular
2470666660,bench,yes,regular
2470666660,source,Dashcam survey;Bing Imagery,regular
2470666660,highway,bus_stop,regular
2470666660,shelter,yes,regular
2470666660,tactile_paving,no,regular
2470666661,highway,crossing,regular
2470666661,crossing,uncontrolled,regular
2470666662,highway,traffic_signals,regular
2470666662,crossing,traffic_signals,regular
2470666663,bench,yes,regular
2470666663,source,Dashcam survey;Bing Imagery,regular
2470666663,highway,bus_stop,regular
2470666663,shelter,yes,regular
2470666663,tactile_paving,no,regular
2470666664,highway,traffic_signals,regular
2470666665,highway,traffic_signals,regular
2470666667,bench,no,regular
2470666667,source,Dashcam survey;Bing Imagery,regular
2470666667,highway,bus_stop,regular
2470666667,shelter,no,regular
2470666667,tactile_paving,no,regular
2470666668,highway,traffic_signals,regular
2470666668,crossing,traffic_signals,regular
2470666671,highway,crossing,regular
2470666671,crossing,island,regular
2470666672,bench,no,regular
2470666672,source,Dashcam survey;Bing Imagery,regular
2470666672,highway,bus_stop,regular
2470666672,shelter,no,regular
2470666672,tactile_paving,no,regular
2470666674,name,Quayside Road,regular
2470666674,bench,yes,regular
2470666674,source,Dashcam survey;Bing Imagery,regular
2470666674,highway,bus_stop,regular
2470666674,shelter,yes,regular
2470666675,name,Midanbury Lane,regular
2470666675,bench,yes,regular
2470666675,source,Dashcam survey;Bing Imagery,regular
2470666675,highway,bus_stop,regular
2470666675,shelter,yes,regular
2470666684,highway,traffic_signals,regular
2470666685,name,Quayside Road,regular
2470666685,bench,yes,regular
2470666685,source,Dashcam survey;Bing Imagery,regular
2470666685,highway,bus_stop,regular
2470666685,shelter,yes,regular
2470666685,tactile_paving,no,regular
2470666689,highway,traffic_signals,regular
2470666704,highway,traffic_signals,regular
2470666714,highway,crossing,regular
2470666714,crossing,uncontrolled,regular
2470666715,highway,traffic_signals,regular
2470666720,highway,traffic_signals,regular
2470666720,crossing,traffic_signals,regular
2470666724,bench,yes,regular
2470666724,source,Dashcam survey;Bing Imagery,regular
2470666724,highway,bus_stop,regular
2470666724,shelter,yes,regular
2470882172,entrance,yes,regular
2470884977,entrance,yes,regular
2470886219,entrance,yes,regular
2471024107,entrance,yes,regular
2471024716,entrance,yes,regular
2471045047,entrance,yes,regular
2471045050,entrance,yes,regular
2471047429,entrance,yes,regular
2471048092,entrance,yes,regular
2471139275,ref,SO19 600D,regular
2471139275,note,This is a brand new EIIR postbox.,regular
2471139275,source,survey,regular
2471139275,amenity,post_box,regular
2471139275,operator,Royal Mail,regular
2471139275,royal_cypher,EIIR,regular
2471139275,type,lamp,post_box
2471139275,collection_plate,CP7D,regular
2471139275,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2477357451,highway,turning_circle,regular
2477357458,highway,turning_circle,regular
2478628079,name,Southampton,regular
2478628079,place,city,regular
2478628079,hu,Southampton,name
2478628079,ru,Саутгемптон,name
2478628079,uk,Саутгемптон,name
2478628079,wikidata,Q79848,regular
2478628079,wikipedia,en:Southampton,regular
2478628079,population,253651,regular
2478628079,country,United Kingdom,is_in
2478628079,continent,Europe,is_in
2478628079,country_code,GB,is_in
2478785448,amenity,telephone,regular
2478785448,covered,booth,regular
2480014227,entrance,yes,regular
2480014227,city,Southampton,addr
2480014227,street,Priory Road,addr
2480014227,country,GB,addr
2480014227,postcode,SO17 2LS,addr
2480014227,housenumber,308a,addr
2480019655,entrance,yes,regular
2480019655,city,Southampton,addr
2480019655,street,Priory Road,addr
2480019655,country,GB,addr
2480019655,postcode,SO17 2LS,addr
2480019655,housenumber,306a,addr
2480021253,entrance,yes,regular
2480021253,city,Southampton,addr
2480021253,street,Priory Road,addr
2480021253,country,GB,addr
2480021253,postcode,SO17 2LS,addr
2480021253,housenumber,304a,addr
2480022170,entrance,yes,regular
2480022170,city,Southampton,addr
2480022170,street,Priory Road,addr
2480022170,country,GB,addr
2480022170,postcode,SO17 2LS,addr
2480022170,housenumber,302a,addr
2480022709,entrance,yes,regular
2480022709,city,Southampton,addr
2480022709,street,Priory Road,addr
2480022709,country,GB,addr
2480022709,postcode,SO17 2LS,addr
2480022709,housenumber,302b,addr
2480022950,entrance,yes,regular
2480022950,city,Southampton,addr
2480022950,street,Priory Road,addr
2480022950,country,GB,addr
2480022950,postcode,SO17 2LS,addr
2480022950,housenumber,302c,addr
2480031483,entrance,yes,regular
2480031483,city,Southampton,addr
2480031483,street,Priory Road,addr
2480031483,country,GB,addr
2480031483,postcode,SO17 2LS,addr
2480031483,housenumber,288a,addr
2480044384,entrance,yes,regular
2480044384,city,Southampton,addr
2480044384,street,Priory Road,addr
2480044384,country,GB,addr
2480044384,postcode,SO17 2LR,addr
2480044384,housenumber,217a,addr
2480045416,entrance,yes,regular
2480045416,city,Southampton,addr
2480045416,street,Priory Road,addr
2480045416,country,GB,addr
2480045416,postcode,SO17 2LR,addr
2480045416,housenumber,219a,addr
